center,left,right,steering,throttle,brake,speed
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_50_763.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_50_763.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_50_763.jpg,-0.7,0,0,1.719882
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_50_858.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_50_858.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_50_858.jpg,-0.9500002,0,0,1.67841
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_50_953.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_50_953.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_50_953.jpg,-0.8098959,0,0,1.656318
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_048.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_048.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_048.jpg,-0.5222841,0,0,1.64998
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_144.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_144.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_144.jpg,-0.2362928,0,0,1.63792
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_236.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_236.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_236.jpg,0,0,0,1.621186
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_331.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_331.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_331.jpg,0,0,0,1.608125
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_427.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_427.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_427.jpg,0,0.2860668,0,1.771497
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_519.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_519.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_519.jpg,0,0.5610911,0,2.329679
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_586.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_586.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_586.jpg,0,0.7627306,0,2.830378
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_680.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_680.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_680.jpg,0,1,0,3.914963
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_774.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_774.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_774.jpg,0,1,0,5.081805
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_869.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_869.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_869.jpg,-0.05,0.7135466,0,5.83823
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_51_968.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_51_968.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_51_968.jpg,-0.3,0.4165831,0,6.427685
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_062.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_062.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_062.jpg,-0.5500001,0.1345457,0,6.63338
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_159.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_159.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_159.jpg,-0.3874351,0,0,6.58247
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_252.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_252.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_252.jpg,-0.1054988,0,0,6.519016
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_352.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_352.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_352.jpg,0,0,0,6.447114
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_448.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_448.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_448.jpg,0,0,0,6.395128
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_545.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_545.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_545.jpg,0,0,0,6.330923
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_644.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_644.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_644.jpg,0,0.1003916,0,6.286098
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_742.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_742.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_742.jpg,0,0.3893397,0,6.557794
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_837.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_837.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_837.jpg,0,0.6758161,0,7.181222
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_52_906.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_52_906.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_52_906.jpg,0,0.8806325,0,7.738802
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_000.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_000.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_000.jpg,-0.1,0.9074216,0,8.808325
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_067.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_067.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_067.jpg,-0.25,0.7051243,0,9.315892
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_163.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_163.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_163.jpg,-0.5000001,0.41682,0,9.830083
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_262.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_262.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_262.jpg,-0.7500002,0.122446,0,9.917503
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_329.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_329.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_329.jpg,-0.8837084,0,0,9.800081
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_425.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_425.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_425.jpg,-0.5946834,0,0,9.705384
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_524.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_524.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_524.jpg,-0.3021654,0,0,9.630482
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_621.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_621.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_621.jpg,-0.008115191,0,0,9.520426
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_722.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_722.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_722.jpg,0,0,0,9.419375
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_821.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_821.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_821.jpg,0,0,0,9.324499
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_53_918.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_53_918.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_53_918.jpg,0,0,0,9.230967
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_016.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_016.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_016.jpg,0,0,0,9.138304
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_114.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_114.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_114.jpg,0,0.2918255,0,9.266174
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_182.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_182.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_182.jpg,0,0.4962771,0,9.530462
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_276.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_276.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_276.jpg,0,0.7791069,0,10.26487
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_374.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_374.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_374.jpg,0,0.6953579,0,11.10238
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_443.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_443.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_443.jpg,0,0.4873428,0,11.27145
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_512.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_512.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_512.jpg,-0.15,0.2860233,0,11.7393
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_606.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_606.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_606.jpg,-0.4,0,0,11.48153
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_677.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_677.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_677.jpg,-0.4922707,0,0,11.23541
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_742.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_742.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_742.jpg,-0.2890416,0,0,11.36797
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_840.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_840.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_840.jpg,0,0,0,11.27142
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_54_938.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_54_938.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_54_938.jpg,0,0,0,11.13256
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_039.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_039.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_039.jpg,-0.2,0,0,11.0548
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_138.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_138.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_138.jpg,-0.2998677,0,0,10.90847
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_237.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_237.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_237.jpg,-0.002711002,0,0,10.79452
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_305.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_305.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_305.jpg,0,0,0,10.7269
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_403.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_403.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_403.jpg,-0.15,0,0,10.6148
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_472.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_472.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_472.jpg,-0.35,0,0,10.49733
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_571.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_571.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_571.jpg,-0.5500001,0,0,10.35057
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_641.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_641.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_641.jpg,-0.7155677,0,0,10.18236
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_710.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_710.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_710.jpg,-0.5089593,0,0,10.12073
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_778.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_778.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_778.jpg,-0.3048136,0,0,10.05377
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_876.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_876.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_876.jpg,-0.5548137,0,0,9.931615
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_55_975.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_55_975.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_55_975.jpg,-0.8048137,0,0,9.736886
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_044.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_044.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_044.jpg,-0.9548138,0,0,9.593568
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_137.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_137.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_137.jpg,-0.8076367,0,0,9.443047
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_207.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_207.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_207.jpg,-0.5992018,0,0,9.409303
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_274.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_274.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_274.jpg,-0.6065543,0,0,9.344971
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_375.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_375.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_375.jpg,-0.7100894,0,0,9.2086
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_469.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_469.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_469.jpg,-0.4260335,0,0,9.150021
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_568.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_568.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_568.jpg,-0.1288268,0,0,9.060333
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_664.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_664.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_664.jpg,0,0,0,8.95131
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_759.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_759.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_759.jpg,0,0,0,8.855756
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_851.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_851.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_851.jpg,0,0,0,8.780791
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_56_947.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_56_947.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_56_947.jpg,0,0,0,8.688683
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_57_040.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_57_040.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_57_040.jpg,0.25,0,0,8.583174
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_33_57_133.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_33_57_133.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_33_57_133.jpg,0.5000001,0,0,8.443283
